,Open,High,Low,Close,Adj Close,Volume,,
4/16/2002,10548.50977,10555.00977,10423.12988,691961.4572,10428.04981,137940000,,
4/17/2002,10430.69043,10604.96973,10430.69043,692653.4186,10583.95996,179780000,,
4/18/2002,10584.55957,10584.55957,10522.51953,693346.072,10572.01953,188540000,,
4/19/2002,10564.71973,10594.99023,10546.54981,694039.4181,10573.67969,186040000,,
4/20/2002,10571.11035,10612.37012,10505.20996,694733.4575,10606.86035,217390000,,
4/21/2002,10606.40039,10619.40039,10554.33008,695428.191,10618.19043,172710000,,
4/22/2002,10620.30957,10676.23047,10591.58984,696123.6192,10663.99023,182050000,,
4/23/2002,10662.86035,10663.08008,10568.83984,696819.7428,10627.25977,256050000,,
4/24/2002,10628.08984,10709.25977,10614.49023,697516.5625,10680.76953,202810000,,
4/25/2002,10680.16016,10723.76953,10666.86035,698214.0791,10710.54981,201320000,,
4/26/2002,10706.99023,10709.94043,10561.05957,698912.2932,10609.65039,362930000,,
4/27/2002,10608.37012,10729.88965,10591.96973,699611.2055,10725.42969,192150000,,
4/28/2002,10719.69043,10719.91992,10517.29981,700310.8167,10603.15039,203270000,,
4/29/2002,10603.91016,10614.94043,10374.69043,701011.1275,10389.87988,304290000,,
4/30/2002,10389.58008,10389.58008,10157.63965,701712.1386,10172.98047,323620000,,
5/1/2002,10175.09961,10256.87012,10171.76953,702413.8508,10196.86035,215330000,,
5/2/2002,10195.34961,10285.12988,10155.59961,703116.2646,10194.29004,217300000,,
5/3/2002,10194.29004,10255.05957,10104.36035,703819.3809,10236.16016,262170000,,
5/4/2002,10236.91992,10258.83008,10055.08008,704523.2002,10120.45996,240050000,,
5/5/2002,10122.04004,10239.33984,10043.75,705227.7234,10067.33008,316900000,,
5/6/2002,10068.99023,10190.88965,10068.91016,705932.9512,10185.53027,198430000,,
5/7/2002,10186.12988,10314.83984,10173.58984,706638.8841,10296.84961,237140000,,
5/8/2002,10291.73047,10307.2002,10231.92969,707345.523,10270.54981,198940000,,
5/9/2002,10273.12012,10273.12012,9998.030273,708052.8685,10002.17969,304240000,,
5/10/2002,10003.69043,10031.95996,9835.089844,708760.9214,10012.23047,308320000,,
5/11/2002,10005.42969,10028.55957,9904.089844,709469.6823,9908.389648,216270000,,
5/12/2002,9910.280273,10139.42969,9910.05957,710179.152,10058.63965,236210000,,
5/13/2002,10055.45996,10085.54004,9962.959961,710889.3312,10038.37988,178600000,,
5/14/2002,10037.84961,10161.57031,9976.709961,711600.2205,10144.19043,194470000,,
5/15/2002,10137.23047,10137.38965,9983.820313,712311.8207,10099.13965,296510000,,
5/16/2002,10100.80957,10279.54004,10100.80957,713024.1325,10268.80957,234900000,,
5/17/2002,10261.48047,10320.12988,10261.48047,713737.1567,10309.24023,193270000,,
5/18/2002,10309.38965,10406.58008,10294.50977,714450.8938,10392.90039,185310000,,
5/19/2002,10387.76953,10438.54981,10339.16992,715165.3447,10402.34961,241750000,,
5/20/2002,10402.42969,10433.63965,10368.9502,715880.5101,10383.37988,158440000,,
5/21/2002,10383.16016,10411.12012,10267.83008,716596.3906,10282.41016,190740000,,
5/22/2002,10284,10393.50977,10283.92969,717312.987,10374.16016,181450000,,
5/23/2002,10366.59961,10366.67969,10185.83008,718030.2999,10321.03027,242550000,,
5/24/2002,10321.41016,10353.4502,10272.29004,718748.3302,10325.25977,282120000,,
5/25/2002,10326.09961,10413.99023,10326.09961,719467.0786,10403.79004,173750000,,
5/26/2002,10404.16016,10456.91992,10389.42969,720186.5457,10405.98047,217180000,,
5/27/2002,10406.28027,10469.54004,10376.58008,720906.7322,10396.75977,183290000,,
5/28/2002,10396.53027,10452.37988,10390.86035,721627.6389,10444.13965,165740000,,
5/29/2002,10445.12988,10571.94043,10445.04981,722349.2666,10566.2002,184270000,,
5/30/2002,10563.78027,10587.74023,10542.38965,723071.6158,10552.51953,171780000,,
5/31/2002,10552.24023,10612.59961,10533.92969,723794.6875,10564.37988,219860000,,
6/1/2002,10560.12988,10601.79004,10526.51953,724518.4821,10567.33008,186570000,,
6/2/2002,10560.98047,10611.83984,10507.16992,725243.0006,10611.83984,150000000,,
6/3/2002,10611.76953,10644.9502,10594.83984,725968.2436,10624.69043,166140000,,
6/4/2002,10623.41016,10644.19043,10570.50977,726694.2119,10642.15039,160570000,,
6/5/2002,10642.53027,10693.99023,10621.90039,727420.9061,10685.98047,227410000,,
6/6/2002,10686.36035,10767.98047,10686.36035,728148.327,10733.66992,194190000,,
6/7/2002,10733.44043,10784,10728.15039,728876.4753,10779.16992,153280000,,
6/8/2002,10780,10819.90039,10694.21973,729605.3518,10741.98047,434190000,,
6/9/2002,10741,10809.84961,10695.12988,730334.9571,10785.88965,157200000,,
6/10/2002,10787.17969,10893.88965,10784.75977,731065.2921,10888.83008,189140000,,
6/11/2002,10887.62012,10887.83984,10825.41992,731796.3574,10836.15039,195570000,,
6/12/2002,10837.50977,10955.48047,10834.19043,732528.1537,10841.20996,200330000,,
6/13/2002,10841.29004,10909.37988,10816.42969,733260.6819,10850.36035,175490000,,
6/14/2002,10849.23047,10916.63965,10849.23047,733993.9426,10895.86035,136710000,,
6/15/2002,10895.01953,10940.21973,10866.83008,734727.9365,10907.41992,148810000,,
6/16/2002,10907.33984,10907.41992,10832.83008,735462.6645,10856.62988,197060000,,
6/17/2002,10857.30957,10956.38965,10857.30957,736198.1271,10927.07031,159520000,,
6/18/2002,10927.4502,10988.05957,10923.96973,736934.3253,10973.54981,139480000,,
6/19/2002,10972.49023,10987.37988,10927.51953,737671.2596,10969.99023,159960000,,
6/20/2002,10961.9502,10962.66016,10845.4502,738408.9308,10897.51953,187000000,,
6/21/2002,10896.99023,10949.36035,10844.08984,739147.3398,10927.07031,158930000,,
6/22/2002,10926.91992,11000.98047,10926.91992,739886.4871,10997.34961,150660000,,
6/23/2002,10996.75,11029.76953,10992.20996,740626.3736,11005.96973,153960000,,
6/24/2002,11006.71973,11038.91992,10947.76953,741367,11019.41992,183950000,,
6/25/2002,11020.7002,11125.21973,11020.62988,742108.367,11123.11035,223920000,,
6/26/2002,11122.95996,11154.54981,11096.2002,742850.4753,11144.57031,203720000,,
6/27/2002,11143.66016,11153.79004,10973.91992,743593.3258,11018.66016,373950000,,
6/28/2002,11018.36035,11095.29981,10977.84961,744336.9191,11092.04981,214850000,,
6/29/2002,11093.11035,11146.08008,11081.46973,745081.2561,11117.05957,175170000,,
6/30/2002,11116.91016,11153.71973,11071.33984,745826.3373,11124.91992,188880000,,
7/1/2002,11119.78027,11149.86035,11016.40039,746572.1636,11134.29004,214700000,,
7/2/2002,11132.17969,11205.63965,11105.65039,747318.7358,11204.28027,207380000,,
7/3/2002,11205.11035,11258.00977,11187.65039,748066.0545,11205.03027,191920000,,
7/4/2002,11203.66992,11218.86035,10973.16992,748814.1206,10991.99023,263400000,,
7/5/2002,10988.87012,11078.51953,10965.37988,749562.9347,11045.26953,236760000,,
7/6/2002,11045.63965,11197.32031,11041.63965,750312.4977,11167.32031,194310000,,
7/7/2002,11168.23047,11197.92969,10999.69043,751062.8102,11008.61035,255130000,,
7/8/2002,11009.59961,11177.66992,11009.59961,751813.873,11151.83008,178080000,,
7/9/2002,11149.48047,11149.48047,10869.25,752565.6868,10926.76953,242100000,,
7/10/2002,10918.40039,10946.79004,10814.83984,753318.2525,10866.83008,218830000,,
7/11/2002,10868.12012,10879.75977,9869.620117,754071.5708,10520.32031,459890000,,
7/12/2002,10519.41992,10579.12012,10241.23047,754825.6423,10380.42969,428730000,,
7/13/2002,10386.17969,10835.16992,10386.03027,755580.468,10785.13965,313350000,,
7/14/2002,10780,10874.54004,10685.37988,756336.0485,10748.25977,223950000,,
7/15/2002,10742.15039,10909.08008,10742.15039,757092.3845,10896.91016,196630000,,
7/16/2002,10896.61035,10920.26953,10771.69043,757849.4769,10782.9502,201480000,,
7/17/2002,10780.67969,10780.75,10537.25,758607.3264,10620.16016,256500000,,
7/18/2002,10616.98047,10660.96973,10436.05957,759365.9337,10625.83008,221910000,,
7/19/2002,10625.4502,10718.86035,10482.2002,760125.2996,10510.9502,246370000,,
7/20/2002,10505.7002,10522.51953,10324.66016,760885.4249,10444.37012,266340000,,
7/21/2002,10440.20996,10440.20996,10065.36035,761646.3104,10068.00977,360350000,,
7/22/2002,10063.92969,10198.53027,9918.820313,762407.9567,10193.38965,438220000,,
7/23/2002,10193.45996,10196.41016,10052.66992,763170.3646,10066.57031,211430000,,
7/24/2002,10061.42969,10061.66016,9774.480469,763933.535,10043.75,316960000,,
7/25/2002,10045.11035,10179.03027,9952.679688,764697.4685,9974.450195,316080000,,
7/26/2002,9971.730469,10264.2002,9971.730469,765462.166,10258.99023,264770000,,
7/27/2002,10258,10258,10095.90039,766227.6282,10136.62988,243720000,,
7/28/2002,10133.94043,10218.33008,10013.90039,766993.8558,10024.01953,221900000,,
7/29/2002,10025.61035,10254.21973,10025.61035,767760.8496,10249.54004,200850000,,
7/30/2002,10250.66992,10315.20996,10175.01953,768528.6105,10255.28027,176870000,,
7/31/2002,10249.61035,10249.69043,9889.879883,769297.1391,9931.969727,256600000,,
8/1/2002,9931.75,9982.379883,9810.299805,770066.4362,9816.490234,222940000,,
8/2/2002,9812.94043,9953.660156,9757.549805,770836.5027,9939.980469,259680000,,
8/3/2002,9941.570313,10065.13965,9867.730469,771607.3392,9899.25,222680000,,
8/4/2002,9901.669922,10185.83008,9901.669922,772378.9465,10172.53027,221730000,,
8/5/2002,10166.78027,10215.98047,10082.70996,773151.3255,10211.07031,187890000,,
8/6/2002,10211.83008,10328.66992,10186.20996,773924.4768,10190.88965,177920000,,
8/7/2002,10192.40039,10408.32031,10192.40039,774698.4013,10404.76953,203170000,,
8/8/2002,10404.24023,10429.03027,10332.59961,775473.0997,10409.45996,165700000,,
8/9/2002,10409.98047,10441.2002,10319.21973,776248.5728,10434.16992,181070000,,
8/10/2002,10435,10483.44043,10424.49023,777024.8213,10450.63965,338010000,,
8/11/2002,10452.45996,10594.16016,10395.54981,777801.8462,10442.41016,165190000,,
8/12/2002,10441.9502,10493.57031,10283.40039,778579.648,10293.51953,175750000,,
8/13/2002,10293.29981,10368.04004,10227.24023,779358.2277,10298.44043,195100000,,
8/14/2002,10297.08008,10298.05957,10128.84961,780137.5859,10152.79981,244440000,,
8/15/2002,10153.48047,10202.91016,10081.08008,780917.7235,10143.80957,434500000,,
8/16/2002,10143.04981,10201.92969,10101.41016,781698.6412,10138.51953,164100000,,
8/17/2002,10135.71973,10135.79981,9811.919922,782480.3398,9870.299805,290500000,,
8/18/2002,9868.339844,9908.919922,9753.839844,783262.8202,9774.019531,235090000,,
8/19/2002,9773.269531,9795.480469,9621.889648,784046.083,9732.530273,262820000,,
8/20/2002,9732.530273,9770.870117,9614.320313,784830.1291,9686.480469,199570000,,
8/21/2002,9686.480469,9858.129883,9659.009766,785614.9592,9743.620117,261020000,,
8/22/2002,9743.620117,10026.59961,9736.700195,786400.5742,10018.28027,219560000,,
8/23/2002,10019.25977,10139.86035,10019.25977,787186.9747,10138.99023,192210000,,
8/24/2002,10138.99023,10201.76953,10118.41016,787974.1617,10198.03027,134810000,,
8/25/2002,10199.24023,10220.28027,10146.49023,788762.1359,10216.26953,131490000,,
8/26/2002,10217.54981,10407.82031,10217.54981,789550.898,10363.01953,179040000,,
8/27/2002,10370.95996,10400.09961,10303,790340.4489,10366.71973,208530000,,
8/28/2002,10367.09961,10379.74023,10240.48047,791130.7894,10359.30957,210000000,,
8/29/2002,10356.2002,10356.2002,10079.58008,791921.9201,10097.90039,335060000,,
8/30/2002,10098.12012,10187.28027,10073.67969,792713.8421,10154.42969,176970000,,
8/31/2002,10151.48047,10236.40039,10007.75977,793506.5559,10229.95996,194410000,,
9/1/2002,10226.01953,10265.54004,10065.5,794300.0625,10120.53027,203900000,,
9/2/2002,10121.80957,10363.24023,10121.80957,795094.3625,10322.29981,202220000,,
9/3/2002,10321.16016,10441.9502,10287.48047,795889.4569,10424.62012,200000000,,
9/4/2002,10424.16992,10526.79004,10414.40039,796685.3463,10525.42969,178820000,,
9/5/2002,10525.28027,10578.33008,10494.86035,797482.0317,10537.69043,180550000,,
9/6/2002,10537.00977,10548.51953,10463.21973,798279.5137,10497.87988,162070000,,
9/7/2002,10498.94043,10584.99023,10387.38965,799077.7932,10467.16016,202110000,,
9/8/2002,10465.19043,10507.19043,10347.5,799876.871,10465.94043,208160000,,
9/9/2002,10468.82031,10692.2002,10468.58984,800676.7479,10674.37988,167640000,,
9/10/2002,10673.91992,10676.9502,10600.95996,801477.4246,10636.37988,164880000,,
9/11/2002,10630.2002,10702.99023,10627.53027,802278.9021,10680.42969,173360000,,
9/12/2002,10679.66992,10679.75,10612.84961,803081.181,10674.98047,139610000,,
9/13/2002,10668.54981,10668.7002,10515.37012,803884.2622,10653.55957,154870000,,
9/14/2002,10654.62012,10719.94043,10649.40039,804688.1464,10698.75,166330000,,
9/15/2002,10696.62988,10700.70996,10551.62012,805492.8346,10644.25,203490000,,
9/16/2002,10631.82031,10631.90039,10367.33008,806298.3274,10378.83008,219330000,,
9/17/2002,10361.58008,10361.65039,10268.70996,807104.6257,10319.9502,221030000,,
9/18/2002,10320.33008,10354.91992,10285.44043,807911.7304,10303.15039,151620000,,
9/19/2002,10303.07031,10333.12012,10209.53027,808719.6421,10302.00977,146040000,,
9/20/2002,10297.62988,10480.44043,10297.46973,809528.3617,10405.84961,191340000,,
9/21/2002,10398.58984,10472.29981,10330.01953,810337.8901,10415.54004,168560000,,
9/22/2002,10411.15039,10411.15039,10216.19043,811148.228,10271.20996,227740000,,
9/23/2002,10270.98047,10270.98047,10147.24023,811959.3762,10213.62012,251150000,,
9/24/2002,10215.50977,10304.7002,10170.29004,812771.3356,10174.41016,173000000,,
9/25/2002,10173.04981,10173.04981,9991.179688,813584.1069,10040.4502,223680000,,
9/26/2002,10040.15039,10097.40039,9937.980469,814397.691,10060.05957,183890000,,
9/27/2002,10059.90039,10104.70996,9968.099609,815212.0887,9985.80957,176330000,,
9/28/2002,9982.179688,10159.87988,9936.620117,816027.3008,10150.65039,207760000,,
9/29/2002,10145.58008,10150.57031,10007.67969,816843.3281,10009.73047,150480000,,
9/30/2002,10006.41992,10073.37988,9941.839844,817660.1714,10014.71973,255420000,,
10/1/2002,10016.00977,10279.08008,10016.00977,818477.8316,10269.46973,205710000,,
10/2/2002,10270.08008,10320.37012,10253.95996,819296.3094,10320.09961,149930000,,
10/3/2002,10321.91992,10451.15039,10321.83984,820115.6057,10447.92969,168600000,,
10/4/2002,10446.79981,10446.79981,10332.40039,820935.7213,10340.69043,149040000,,
10/5/2002,10338.49023,10426.7002,10335.69043,821756.6571,10387.00977,166760000,,
10/6/2002,10388.13965,10476.62012,10386.62988,822578.4137,10415.24023,163590000,,
10/7/2002,10415.00977,10471.28027,10403.16992,823400.9921,10462.76953,140320000,,
10/8/2002,10458.59961,10567.58984,10458.59961,824224.3931,10544.12988,190720000,,
10/9/2002,10544.73047,10588.32031,10499.7002,825048.6175,10526.49023,192410000,,
10/10/2002,10526.41992,10587.79981,10480.78027,825873.6661,10572.73047,167420000,,
10/11/2002,10571.75,10603.69043,10522.48047,826699.5398,10594.83008,170300000,,
10/12/2002,10595.54981,10650.16016,10567.36035,827526.2394,10607.84961,367230000,,
10/13/2002,10608.08008,10774.12988,10608.08008,828353.7656,10753.62012,157120000,,
10/14/2002,10753.38965,10833.38965,10717.74023,829182.1194,10761.03027,186740000,,
10/15/2002,10761.11035,10805.37988,10708.40039,830011.3015,10739.30957,168590000,,
10/16/2002,10738.48047,10761.94043,10640.91992,830841.3128,10662.41992,156830000,,
10/17/2002,10664.38965,10865.78027,10664.30957,831672.1541,10860.25977,179270000,,
10/18/2002,10860.03027,10873.2002,10809.62012,832503.8262,10812.04004,143910000,,
10/19/2002,10809.16992,10886.20996,10728.63965,833336.3301,10858.13965,167110000,,
10/20/2002,10857.98047,10869.25977,10798.87988,834169.6664,10835.28027,158830000,,
10/21/2002,10836.04004,10948.87988,10745.44043,835003.8361,10788.04981,214540000,,
10/22/2002,10789.71973,10866.54004,10780.63965,835838.8399,10829.67969,161890000,,
10/23/2002,10828.84961,10853.70996,10711.12012,836674.6787,10751.26953,160370000,,
10/24/2002,10752.78027,10965.61035,10752.62988,837511.3534,10944.71973,216240000,,
10/25/2002,10936.79004,10974.16016,10918.57031,838348.8648,10967.65039,163440000,,
10/26/2002,10968.41016,10998.53027,10892.75977,839187.2136,10948.58008,141920000,,
10/27/2002,10948.5,11032.16992,10929.28027,840026.4009,11006.48047,152280000,,
10/28/2002,11006.92969,11030.5,10977.90039,840866.4273,11010.33984,114830000,,
10/29/2002,11010.79004,11053.20996,10913.83984,841707.2937,11020.40039,155150000,,
10/30/2002,11022.82031,11155.23047,11022.07031,842549.001,11096.08008,224920000,,
10/31/2002,11096.99023,11112.2002,11023.54004,843391.55,11094.57031,196170000,,
11/1/2002,11096.00977,11141.19043,11010.67969,844234.9415,11062.78027,319210000,,
11/2/2002,11062.62988,11159.04981,11054.75977,845079.1765,11143.69043,190290000,,
11/3/2002,11139.59961,11139.59961,10917.62012,845924.2556,10978.62012,247640000,,
11/4/2002,10974.51953,11152.87988,10970.88965,846770.1799,11107.96973,220140000,,
11/5/2002,11105.24023,11213.54004,11066.19043,847616.9501,11146.57031,178060000,,
11/6/2002,11146.41016,11159.04981,11109.25,848464.567,11132.55957,104570000,,
11/7/2002,11133.40039,11247.59961,11132.33984,849313.0316,11164.04981,168110000,,
11/8/2002,11163.13965,11184.82031,11087,850162.3446,11169.45996,159040000,,
11/9/2002,11168.40039,11168.40039,11020.82031,851012.507,11126.28027,167080000,,
11/10/2002,11127.33984,11179.33984,11052.59961,851863.5195,11113.9502,156250000,,
11/11/2002,11120.4502,11131.00977,11075.79981,852715.383,11118.49023,189650000,,
11/12/2002,11120.29981,11244.26953,11062.33008,853568.0984,11124.62012,150130000,,
11/13/2002,11125.21973,11219.51953,11125.21973,854421.6665,11188.71973,150390000,,
11/14/2002,11184.87988,11226.63965,11097.37012,855276.0881,11215.12988,177580000,,
11/15/2002,11216.65039,11440.37012,11216.65039,856131.3642,11434.83984,234680000,,
11/16/2002,11435.21973,11451.53027,11393.51953,856987.4956,11444.08008,211670000,,
11/17/2002,11439.54004,11439.61035,11362.53027,857844.4831,11406.83984,143990000,,
11/18/2002,11403.58984,11421.13965,11303.19043,858702.3276,11346.75,161910000,,
11/19/2002,11342.80957,11366.16016,11255.01953,859561.0299,11357.04004,164170000,,
11/20/2002,11326.69043,11326.76953,11231.21973,860420.5909,11283.09961,296660000,,
11/21/2002,11281.28027,11283.7002,11143.83984,861281.0115,11192.58008,217650000,,
11/22/2002,11194.01953,11280.90039,11189.09961,862142.2925,11201.96973,155660000,,
11/23/2002,11194.7002,11194.7002,10978.92969,863004.4348,11023.5,254570000,,
11/24/2002,11017.83008,11042.16016,10990.80957,863867.4393,11007.87988,160250000,,
11/25/2002,11010.49023,11199.69043,11010.33984,864731.3067,11181.23047,171770000,,
11/26/2002,11180.76953,11206.16992,11119.24023,865596.038,11203.54981,219400000,,
11/27/2002,11201.66016,11206.04981,11054.53027,866461.634,11178.58008,152850000,,
11/28/2002,11177.59961,11180.16992,10992.16992,867328.0957,11036.37012,192820000,,
11/29/2002,11037.34961,11195.99023,11037.34961,868195.4238,11187.28027,138280000,,
11/30/2002,11183.5,11183.5,11067.16992,869063.6192,11091.87012,68400000,,
12/1/2002,11083.75,11083.82031,10929.28027,869932.6828,11052.49023,151530000,,
12/2/2002,11049.71973,11062.62988,10942.98047,870802.6155,11006.01953,233770000,,
12/3/2002,11007.23047,11276.09961,11007.23047,871673.4181,11255.78027,202520000,,
12/4/2002,11255.92969,11373.79981,11255.84961,872545.0915,11362.41016,212090000,,
12/5/2002,11361.87988,11388.87012,11318.82031,873417.6366,11382.08984,149440000,,
12/6/2002,11381.33008,11392.08008,11350.26953,874291.0543,11362.19043,122240000,,
12/7/2002,11363.84961,11450.88965,11354.08984,875165.3453,11359.16016,175720000,,
12/8/2002,11354.4502,11389.08984,11327.49023,876040.5107,11372.48047,152510000,,
12/9/2002,11370.44043,11413.34961,11331.5,876916.5512,11370.05957,167970000,,
12/10/2002,11370.05957,11413.69043,11357.71973,877793.4677,11410.32031,151820000,,
12/11/2002,11406.16016,11480.03027,11405.33008,878671.2612,11428.55957,151190000,,
12/12/2002,11429.24023,11514.08008,11428.94043,879549.9325,11476.54004,149860000,,
12/13/2002,11475.63965,11519.04004,11445.66992,880429.4824,11457.46973,189670000,,
12/14/2002,11457.92969,11514.83984,11421.29981,881309.9119,11499.25,163040000,,
12/15/2002,11499.01953,11503.17969,11451,882191.2218,11491.91016,358300000,,
12/16/2002,11491.29981,11517.07031,11442.67969,883073.413,11478.12988,125360000,,
12/17/2002,11478.36035,11549.12012,11478.29004,883956.4864,11533.16016,119420000,,
12/18/2002,11532.16992,11566.99023,11528.08008,884840.4429,11559.49023,122040000,,
12/19/2002,11559.11035,11580.83984,11542.62012,885725.2833,11573.49023,100840000,,
12/20/2002,11572.80957,11573.19043,11518.44043,886611.0086,11555.03027,76820000,,
12/21/2002,11554.79981,11591.12988,11541.13965,887497.6196,11575.54004,114100000,,
12/22/2002,11572.74023,11625,11572.66016,888385.1173,11585.37988,77800000,,
12/23/2002,11585.37988,11594.37988,11551.92969,889273.5024,11569.70996,76820000,,
12/24/2002,11569.33008,11597.41016,11530.32031,890162.7759,11577.50977,93330000,,
12/25/2002,11577.42969,11711.46973,11577.34961,891052.9387,11670.75,203420000,,
12/26/2002,11670.90039,11698.21973,11635.74023,891943.9916,11691.17969,178630000,,
12/27/2002,11688.61035,11742.67969,11652.88965,892835.9356,11722.88965,169990000,,
12/28/2002,11716.92969,11736.74023,11667.45996,893728.7715,11697.30957,193080000,,
12/29/2002,11696.86035,11726.94043,11599.67969,894622.5003,11674.75977,188720000,,
12/30/2002,11672.33984,11677.33008,11573.87012,895517.1228,11637.4502,150340000,,
12/31/2002,11638.50977,11704.12012,11635.48047,896412.6399,11671.87988,157440000,,
1/1/2003,11673.62012,11782.23047,11673.62012,897309.0526,11755.44043,144960000,,
1/2/2003,11753.7002,11757.25,11700.53027,898206.3616,11731.90039,161660000,,
1/3/2003,11732.12988,11794.15039,11698.83008,899104.568,11787.37988,200770000,,
1/4/2003,11783.82031,11858.78027,11777.99023,900003.6725,11837.92969,203390000,,
1/5/2003,11834.20996,11861.24023,11798.45996,900903.6762,11825.29004,166250000,,
1/6/2003,11823.7002,11845.16016,11744.76953,901804.5799,11822.79981,180800000,,
1/7/2003,11822.9502,11905.48047,11822.79981,902706.3845,11871.83984,249480000,,
1/8/2003,11873.42969,11982.94043,11867.98047,903609.0909,11980.51953,184000000,,
1/9/2003,11980.51953,11985.96973,11898.74023,904512.6999,11977.19043,191950000,,
1/10/2003,11978.84961,12020.51953,11961.83008,905417.2126,11985.44043,168320000,,
1/11/2003,11985.36035,12019.53027,11971.92969,906322.6299,11989.83008,167770000,,
1/12/2003,11990.36035,12012.41992,11803.04004,907228.9525,11823.7002,214170000,,
1/13/2003,11824.38965,11891.92969,11817.87988,908136.1814,11891.92969,206580000,,
1/14/2003,11892.5,12050.75,11892.5,909044.3176,12040.16016,180890000,,
1/15/2003,12038.26953,12057.91016,12018.50977,909953.3619,12041.96973,143440000,,
1/16/2003,12040.67969,12080.54004,11981.04981,910863.3153,12062.25977,143710000,,
1/17/2003,12061.73047,12092.41992,12025.78027,911774.1786,12092.15039,121780000,,
1/18/2003,12092.37988,12188.75977,12092.29981,912685.9528,12161.62988,132960000,,
1/19/2003,12152.7002,12238.79004,12150.04981,913598.6387,12233.15039,126650000,,
1/20/2003,12229.29004,12254.23047,12188.19043,914512.2374,12239.88965,162910000,,
1/21/2003,12239.66016,12239.66016,12156.94043,915426.7496,12229.29004,274440000,,
1/22/2003,12227.78027,12285.94043,12180.48047,916342.1764,12273.25977,184290000,,
1/23/2003,12266.83008,12276.20996,12235.91016,917258.5185,12268.19043,146350000,,
1/24/2003,12266.75,12267.66016,12193.26953,918175.7771,12226.63965,142580000,,
1/25/2003,12219.79004,12303.16016,12219.79004,919093.9528,12288.16992,146270000,,
1/26/2003,12287.71973,12331.30957,12253.24023,920013.0468,12318.13965,130860000,,
1/27/2003,12318.66992,12391.29004,12303.23047,920933.0598,12391.25,230040000,,
1/28/2003,12389.74023,12389.82031,12176.30957,921853.9929,12212.79004,201860000,,
1/29/2003,12211.80957,12221.12012,12063.42969,922775.8469,12105.78027,213490000,,
1/30/2003,12104.55957,12129.62012,11983.16992,923698.6227,12068.5,190860000,,
1/31/2003,12060.92969,12151.03027,12060.92969,924622.3214,12130.4502,147540000,,
2/1/2003,12130.4502,12235.04004,12130.15039,925546.9437,12226.33984,199560000,,
2/2/2003,12226.49023,12261.37988,12054.99023,926472.4906,12058.01953,183240000,,
2/3/2003,12057.33984,12115.12012,12018.62988,927398.9631,12066.79981,147270000,,
2/4/2003,12068.00977,12283.09961,12068.00977,928326.3621,12258.2002,157840000,,
2/5/2003,12258.87988,12271.37012,12079.50977,929254.6884,12169.87988,166700000,,
2/6/2003,12171.08984,12243.44043,12041.59961,930183.9431,12090.03027,176200000,,
2/7/2003,12085.87012,12251.2002,12072.20996,931114.1271,12214.37988,158610000,,
2/8/2003,12211.16016,12257.82031,12156.59961,932045.2412,12213.08984,128360000,,
2/9/2003,12211.42969,12211.42969,11974.38965,932977.2864,11984.61035,180660000,,
2/10/2003,11976.95996,12087.00977,11936.32031,933910.2637,12044.40039,143670000,,
2/11/2003,12042.12988,12042.12988,11897.30957,934844.174,11993.16016,163000000,,
2/12/2003,11988.69043,11988.69043,11696.25,935779.0182,11855.41992,221930000,,
2/13/2003,11854.2002,11856.7002,11555.48047,936714.7972,11613.29981,254070000,,
2/14/2003,11614.88965,11800.54004,11614.82031,937651.512,11774.58984,182260000,,
2/15/2003,11777.23047,11927.08984,11777.23047,938589.1635,11858.51953,355050000,,
2/16/2003,11860.11035,12078.29981,11860.11035,939527.7527,12036.53027,143390000,,
2/17/2003,12036.37012,12050.98047,12002.84961,940467.2804,12018.62988,115660000,,
2/18/2003,12018.40039,12116.13965,11972.61035,941407.7477,12086.01953,133940000,,
2/19/2003,12087.54004,12191.17969,12087.54004,942349.1554,12170.55957,131610000,,
2/20/2003,12170.70996,12259.79004,12170.70996,943291.5046,12220.58984,129790000,,
2/21/2003,12221.19043,12272.91992,12197.87988,944234.7961,12197.87988,123070000,,
2/22/2003,12194.48047,12285.41016,12173.50977,945179.0309,12279.00977,129030000,,
2/23/2003,12280.07031,12383.45996,12280.07031,946124.2099,12350.61035,140340000,,
2/24/2003,12350.75977,12381.67969,12319.00977,947070.3341,12319.73047,186140000,,
2/25/2003,12321.01953,12419.70996,12321.01953,948017.4045,12376.71973,147600000,,
2/26/2003,12374.59961,12407.41016,12369.15039,948965.4219,12400.03027,114660000,,
2/27/2003,12402.08008,12438.13965,12353.33984,949914.3873,12393.90039,142340000,,
2/28/2003,12386.66016,12450.92969,12386.66016,950864.3017,12426.75,182350000,,
3/1/2003,12426.4502,12440.55957,12328.36035,951815.166,12409.49023,158590000,,
3/2/2003,12409.87012,12450.36035,12320.71973,952766.9812,12380.04981,122820000,,
3/3/2003,12380.42969,12444,12352.87988,953719.7481,12381.11035,109950000,,
3/4/2003,12381.19043,12381.19043,12233,954673.4679,12263.58008,137260000,,
3/5/2003,12263.65039,12335.09961,12224.4502,955628.1413,12270.99023,118950000,,
3/6/2003,12270.24023,12305.58008,12163.86035,956583.7695,12285.15039,140670000,,
3/7/2003,12285.4502,12369.26953,12272.58008,957540.3533,12341.83008,234710000,,
3/8/2003,12339.70996,12339.79004,12093.88965,958497.8936,12201.58984,190220000,,
